ID	DOCULECT	DOCULECT_TRANSLATION	HAND_NUMBER	CONCEPTICON	CONCEPT	HANDSHAPE_1	HANDSHAPE_2	TOKENS	COGIDS	COGID	NARROW_CONCEPT	ALIGNMENT	DOCULECT_NAME	NOTE	YEAR	SOURCE	BORROWING	COGNACY	2ID
1719	Estonian_1988	Estonian Sign Language	1		zh			¹/Hp_all	14	7	z			RSL ж?					
1720	Estonian_1988	Estonian Sign Language	1		zh			¹/Hc_12 ¹/Hf_str ¹/Hth_op	237	101	ž	¹/Hc_12 ¹/Hf_str ¹/Hth_op							
1721	Estonian_1988	Estonian Sign Language	1		m			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	186	22	t	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1722	Estonian_1988	Estonian Sign Language	1		и			¹/Hp_op ¹/Hf_bend ¹/Lind ¹/Lmid	19	199	u	¹/Hp_op ¹/Hf_bend ¹/Lind ¹/Lmid		Russian и					
1723	Estonian_1988	Estonian Sign Language	1		v			¹/Hf_23_s ¹/Hth_acr	145	292	v	¹/Hf_23_s ¹/Hth_acr					!borrowed!		
1724	Estonian_1988	Estonian Sign Language	1		w			¹/Hp_op ¹/Hf_hook ¹/Lpin	200	293	w	¹/Hp_op ¹/Hf_hook ¹/Lpin					!borrowed!		
1725	Estonian_1988	Estonian Sign Language	1		ы			¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	351	174	õ	¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin		Cyrillic ы					
1726	Estonian_1988	Estonian Sign Language	1		ä			¹/Hfist ¹/Hth_out	141	178	ä	¹/Hfist ¹/Hth_out		no m					
1727	Estonian_1988	Estonian Sign Language	1		ö			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	271	116	ö	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid		Russian я					
1728	Estonian_1988	Estonian Sign Language	1		ю			¹/Hp_op ¹/Hf_str ¹/Lind ¹/Lmid ¹/Lrin	397	203	ü	¹/Hp_op ¹/Hf_str ¹/Lind ¹/Lmid ¹/Lrin							
1729	Estonian_1988	Estonian Sign Language	1		x			¹/Hf_2 ¹/Hf_bend ¹/Hbetw	63	173	x	¹/Hf_2 ¹/Hf_bend ¹/Hbetw							
1730	Estonian_1988	Estonian Sign Language	1		y			¹/Hf_2 ¹/Hth_out ¹/Lpin	155	295	y	¹/Hf_2 ¹/Hth_out ¹/Lpin							
1731	Catalan_SL	Catalan Sign Language	1		a			¹/Hfist	1	1	a					Perelló & Frigola 1998			
1732	Catalan_SL	Catalan Sign Language	1		b			¹/Hflat ¹/Hth_acr	161	29	b	¹/Hflat ¹/Hth_acr				Perelló & Frigola 1998			
1733	Catalan_SL	Catalan Sign Language	1		c			¹/Hc_all ¹/Hth_op	81	86	c	¹/Hc_all ¹/Hth_op				Perelló & Frigola 1998			
1734	Catalan_SL	Catalan Sign Language	1		h			¹/Hf_23 ¹/Hth_acr	171	145	ch	¹/Hf_23 ¹/Hth_acr				Perelló & Frigola 1998		?cognacy?	
1735	Catalan_SL	Catalan Sign Language	1		ç			¹/Hc_all + ¹/Hc_all ¹/Hth_acr	156 44	189	ç	¹/Hc_all + ¹/Hc_all ¹/Hth_acr		sequential		Perelló & Frigola 1998			
1736	Catalan_SL	Catalan Sign Language	1		d			¹/Hp_op ¹/Lmid ¹/Lrin ¹/Lpin	163	261	d	¹/Hp_op ¹/Lmid ¹/Lrin ¹/Lpin				Perelló & Frigola 1998			
1737	Catalan_SL	Catalan Sign Language	1		e			¹/Hflat ¹/Hf_hook ¹/Hth_out ¹/Lthu	311	298	e	¹/Hflat ¹/Hf_hook ¹/Hth_out ¹/Lthu				Perelló & Frigola 1998			
1738	Catalan_SL	Catalan Sign Language	1		f			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu	169	150	f	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu				transmediacatalonia.uab.cat			
1739	Catalan_SL	Catalan Sign Language	1		g			¹/Hf_2 ¹/Hth_acr	8	60	g	¹/Hf_2 ¹/Hth_acr		Or ¹/Hf_2 ¹/Hth_out		Perelló & Frigola 1998			
1740	Catalan_SL	Catalan Sign Language	1		h			¹/Hf_23_s ¹/Hth_out	73	205	h	¹/Hf_23_s ¹/Hth_out				Perelló & Frigola 1998	!borrowed!	?cognacy?	
1741	Catalan_SL	Catalan Sign Language	1		i			¹/Hf_2 ¹/Hth_acr ¹/Lpin	102	279	i	¹/Hf_2 ¹/Hth_acr ¹/Lpin				Perelló & Frigola 1998			
1742	Catalan_SL	Catalan Sign Language	1		j			¹/Hf_2 ¹/Hth_acr ¹/Lpin	105	280	j	¹/Hf_2 ¹/Hth_acr ¹/Lpin				Perelló & Frigola 1998			
1743	Catalan_SL	Catalan Sign Language	1		k			¹/Hf_23_s ¹/Lmid ¹/Hf_str ¹/HLf_side ¹/Lthu	320	312	k	¹/Hf_23_s ¹/Lmid ¹/Hf_str ¹/HLf_side ¹/Lthu				Perelló & Frigola 1998	!borrowed!		
1744	Catalan_SL	Catalan Sign Language	1		l			¹/Hf_2 ¹/Hth_out	112	282	l	¹/Hf_2 ¹/Hth_out				Perelló & Frigola 1998			
1745	Catalan_SL	Catalan Sign Language	1		ll			¹/Hf_2 ¹/Hth_out	190	5	ll	¹/Hf_2 ¹/Hth_out				Perelló & Frigola 1998			
1746	Catalan_SL	Catalan Sign Language	1		m			¹/Hflat ¹/Hth_acr	28	9	m	¹/Hflat ¹/Hth_acr				Perelló & Frigola 1998			
1747	Catalan_SL	Catalan Sign Language	1		n			¹/Hf_23_s ¹/Hth_acr	338	339	n	¹/Hf_23_s ¹/Hth_acr				Perelló & Frigola 1998			
1748	Catalan_SL	Catalan Sign Language	1		ñ			¹/Hf_23_s ¹/Hth_acr	194	129	ñ	¹/Hf_23_s ¹/Hth_acr		side/side m		Perelló & Frigola 1998			
1749	Catalan_SL	Catalan Sign Language	1		o			¹/Hp_op	48	15	o					Perelló & Frigola 1998			
1750	Catalan_SL	Catalan Sign Language	1		p			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	31	91	p	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook				Perelló & Frigola 1998			
1751	Catalan_SL	Catalan Sign Language	1		q			¹/Hp_all ¹/Hf_str	409	153	q	¹/Hp_all ¹/Hf_str				Perelló & Frigola 1998			
1752	Catalan_SL	Catalan Sign Language	1		r			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	189	288	r	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid		borrowed?		Perelló & Frigola 1998			
1753	Catalan_SL	Catalan Sign Language	1		rr			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	561	133	rr	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid		side/side m		Perelló & Frigola 1998			
1754	Catalan_SL	Catalan Sign Language	1		s			¹/Hp_op ¹/Hf_dbn	289	266	s	¹/Hp_op ¹/Hf_dbn				Perelló & Frigola 1998			
1755	Catalan_SL	Catalan Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl				Perelló & Frigola 1998			
1756	Catalan_SL	Catalan Sign Language	1		u			¹/Hf_23_s ¹/Hth_acr	122	10	u	¹/Hf_23_s ¹/Hth_acr				Perelló & Frigola 1998			
1757	Catalan_SL	Catalan Sign Language	1		v			¹/Hf_23_s ¹/Hth_acr	145	292	v	¹/Hf_23_s ¹/Hth_acr		movement		Perelló & Frigola 1998		?cognacy?	
1758	Catalan_SL	Catalan Sign Language	1		w			¹/Hp_op ¹/Hf_hook ¹/Lpin	200	293	w	¹/Hp_op ¹/Hf_hook ¹/Lpin				Perelló & Frigola 1998	!borrowed!		
1759	Catalan_SL	Catalan Sign Language	1		x			¹/Hf_2 ¹/Hf_bend ¹/Hth_acr	151	306	x	¹/Hf_2 ¹/Hf_bend ¹/Hth_acr				transmediacatalonia.uab.cat			
1760	Catalan_SL	Catalan Sign Language	1		y			¹/Hf_2 ¹/Hth_acr ¹/Lpin + ¹/Hf_2 ¹/Hf_bend ¹/Hth_acr ¹/Lpin	155 133	241	y	¹/Hf_2 ¹/Hth_acr ¹/Lpin + ¹/Hf_2 ¹/Hf_bend ¹/Hth_acr ¹/Lpin		sequential		Perelló & Frigola 1998			
1761	Catalan_SL	Catalan Sign Language	1		z			¹/Hf_2 ¹/Hth_acr ¹/Lpin	233	67	z	¹/Hf_2 ¹/Hth_acr ¹/Lpin				Perelló & Frigola 1998			
1762	Danish_1967	Danish Sign Language	1		a			¹/Hfist ¹/Hth_acr	279	226	a	¹/Hfist ¹/Hth_acr				Plum et al 1967			
1763	Danish_1967	Danish Sign Language	1		b			¹/Hflat	308	294	b								
1764	Danish_1967	Danish Sign Language	1		c			¹/Hc_12 ¹/Hth_op	165	195	c	¹/Hc_12 ¹/Hth_op							
1765	Danish_1967	Danish Sign Language	1		d			¹/Hp_op ¹/Lmid	247	180	d	¹/Hp_op ¹/Lmid							
1766	Danish_1967	Danish Sign Language	1		e			¹/Hflat ¹/Hf_dhk ¹/Hth_acr	167	297	e	¹/Hflat ¹/Hf_dhk ¹/Hth_acr							
1767	Danish_1967	Danish Sign Language	1		f			¹/Hp_op ¹/Lind ¹/Hf_str ¹/HLf_side ¹/Lthu	169	150	f	¹/Hp_op ¹/Lind ¹/Hf_str ¹/HLf_side ¹/Lthu					!borrowed!		
1768	Danish_1967	Danish Sign Language	1		g			¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu	278	218	g	¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu							
1769	Danish_1967	Danish Sign Language	1		h			¹/Hp_op ¹/Lrin ¹/Lpin	304	285	h	¹/Hp_op ¹/Lrin ¹/Lpin							
1770	Danish_1967	Danish Sign Language	1		i			¹/Hf_2 ¹/Lpin	102	279	i	¹/Hf_2 ¹/Lpin							
1771	Danish_1967	Danish Sign Language	1		j			¹/Hf_2 ¹/Lpin	105	280	j	¹/Hf_2 ¹/Lpin							
1772	Danish_1967	Danish Sign Language	1		k			¹/Hf_23 ¹/Hth_acr	282	232	k	¹/Hf_23 ¹/Hth_acr							
1773	Danish_1967	Danish Sign Language	1		l			¹/Hf_2 ¹/Hth_op	112	282	l	¹/Hf_2 ¹/Hth_op							
1774	Danish_1967	Danish Sign Language	1		m			¹/Hflat ¹/Hf_str ¹/Hth_acr ¹/Lpin ¹/Hf_hook	114	168	m	¹/Hflat ¹/Hf_str ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1775	Danish_1967	Danish Sign Language	1		n			¹/Hf_23 ¹/Hf_str ¹/Hth_acr	116	137	n	¹/Hf_23 ¹/Hf_str ¹/Hth_acr							
1776	Danish_1967	Danish Sign Language	1		o			¹/Hp_op	48	15	o								
1777	Danish_1967	Danish Sign Language	1		p			¹/Hp_op ¹/Lmid ¹/Hf_str ¹/HLf_mid ¹/Lthu	201	13	p	¹/Hp_op ¹/Lmid ¹/Hf_str ¹/HLf_mid ¹/Lthu							
1778	Danish_1967	Danish Sign Language	1		q			¹/Hp_op ¹/Hf_hook ¹/Lmid	285	151	q	¹/Hp_op ¹/Hf_hook ¹/Lmid							
1779	Danish_1967	Danish Sign Language	1		r			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	189	288	r	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid							
1780	Danish_1967	Danish Sign Language	1		s			¹/Hf_2 ¹/Hth_acr	36	394	s	¹/Hf_2 ¹/Hth_acr							
1781	Danish_1967	Danish Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl							
1782	Danish_1967	Danish Sign Language	1		u			¹/Hf_23 ¹/Hth_acr	198	291	u	¹/Hf_23 ¹/Hth_acr		possible borrowing				?cognacy?	
1783	Danish_1967	Danish Sign Language	1		v			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	223	46	v	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1784	Danish_1967	Danish Sign Language	1		w			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	226	74	w	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1785	Danish_1967	Danish Sign Language	1		x			¹/Hf_23 ¹/Hth_acr	227	26	x	¹/Hf_23 ¹/Hth_acr							
1786	Danish_1967	Danish Sign Language	1		y			¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	351	158	y	¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin							
1787	Danish_1967	Danish Sign Language	1		z			¹/Hf_2 ¹/Hth_acr	492	45	z	¹/Hf_2 ¹/Hth_acr							
1788	Danish_1967	Danish Sign Language	1		ae			¹/Hf_2345 ¹/Hf_hook ¹/Hth_out	496	141	æ	¹/Hf_2345 ¹/Hf_hook ¹/Hth_out							
1789	Danish_1967	Danish Sign Language	1		ø			¹/Hp_op ¹/Hf_bend	202	135	ø	¹/Hp_op ¹/Hf_bend							
1790	Danish_1967	Danish Sign Language	1		å			¹/Hfist ¹/Hth_acr	142	134	å	¹/Hfist ¹/Hth_acr		circular m					
1791	German_1916	German Sign Language	1		a			¹/Hfist	1	1	a								
1792	German_1916	German Sign Language	1		ä			¹/Hfist ¹/Hth_out	141	178	ä	¹/Hfist ¹/Hth_out		up/down or side/side m					
1793	German_1916	German Sign Language	1		b			¹/Hflat	308	294	b								
1794	German_1916	German Sign Language	1		c			¹/Hc_12	165	195	c								
1795	German_1916	German Sign Language	1		ch			¹/Hc_12 ¹/Lind ¹/Lmid	175	149	ch	¹/Hc_12 ¹/Lind ¹/Lmid							
1796	German_1916	German Sign Language	1		d			¹/Hp_op ¹/Lmid	247	180	d	¹/Hp_op ¹/Lmid							
1797	German_1916	German Sign Language	1		e			¹/Hflat ¹/Hf_dhk ¹/Hth_acr	167	297	e	¹/Hflat ¹/Hf_dhk ¹/Hth_acr							
1798	German_1916	German Sign Language	1		f			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu	169	150	f	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu							
1799	German_1916	German Sign Language	1		g			¹/Hp_op ¹/Lmid ¹/Hf_str ¹/HLf_side ¹/Lthu	278	218	g	¹/Hp_op ¹/Lmid ¹/Hf_str ¹/HLf_side ¹/Lthu							
1800	German_1916	German Sign Language	1		h			¹/Hp_op ¹/Lrin ¹/Hf_str ¹/HLf_side ¹/Lthu	13	118	h	¹/Hp_op ¹/Lrin ¹/Hf_str ¹/HLf_side ¹/Lthu							
1801	German_1916	German Sign Language	1		i			¹/Hf_2 ¹/Hth_out ¹/Lpin	102	279	i	¹/Hf_2 ¹/Hth_out ¹/Lpin							
1802	German_1916	German Sign Language	1		j			¹/Hf_2 ¹/Hth_out ¹/Lpin	105	280	j	¹/Hf_2 ¹/Hth_out ¹/Lpin							
1803	German_1916	German Sign Language	1		k			¹/Hf_23 ¹/Hth_acr	282	232	k	¹/Hf_23 ¹/Hth_acr							
1804	German_1916	German Sign Language	1		l			¹/Hf_2 ¹/Hth_out	112	282	l	¹/Hf_2 ¹/Hth_out							
1805	German_1916	German Sign Language	1		m			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	186	22	m	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1806	German_1916	German Sign Language	1		n			¹/Hf_23 ¹/Hth_acr	27	255	n	¹/Hf_23 ¹/Hth_acr							
1807	German_1916	German Sign Language	1		o			¹/Hp_op	48	15	o								
1808	German_1916	German Sign Language	1		ö			¹/Hp_op	380	373	ö			up/down m					
1809	German_1916	German Sign Language	1		p			¹/Hp_op ¹/Lmid ¹/HLf_mid ¹/Lthu	201	13	p	¹/Hp_op ¹/Lmid ¹/HLf_mid ¹/Lthu							
1810	German_1916	German Sign Language	1		q			¹/Hf_2 ¹/Hth_op	187	132	q	¹/Hf_2 ¹/Hth_op							
1811	German_1916	German Sign Language	1		r			¹/Hf_23 ¹/Hth_op ¹/Lind ¹/HLf_nl ¹/Lmid	189	288	r	¹/Hf_23 ¹/Hth_op ¹/Lind ¹/HLf_nl ¹/Lmid							
1812	German_1916	German Sign Language	1		s			¹/Hf_2 ¹/Hth_acr	36	394	s	¹/Hf_2 ¹/Hth_acr							
1813	German_1916	German Sign Language	1		sh			¹/Hp_op ¹/Lrin	87	61	sch	¹/Hp_op ¹/Lrin							
1814	German_1916	German Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl							
1815	German_1916	German Sign Language	1		u			¹/Hf_23 ¹/Hth_acr	198	291	u	¹/Hf_23 ¹/Hth_acr							
1816	German_1916	German Sign Language	1		ü			¹/Hf_23 ¹/Hth_acr + ¹/Hf_23 ¹/Hf_bend ¹/Hth_acr	219 111	63	ü	¹/Hf_23 ¹/Hth_acr + ¹/Hf_23 ¹/Hf_bend ¹/Hth_acr		bending m					
1817	German_1916	German Sign Language	1		v			¹/Hf_23_s ¹/Hth_acr	145	292	v	¹/Hf_23_s ¹/Hth_acr							
1818	German_1916	German Sign Language	1		w			¹/Hp_op ¹/Hf_hook ¹/Lpin	200	293	w	¹/Hp_op ¹/Hf_hook ¹/Lpin							
1819	German_1916	German Sign Language	1		x			¹/Hc_12	40	157	x								
1820	German_1916	German Sign Language	1		y			¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	351	158	y	¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin					!borrowed!		
1821	German_1916	German Sign Language	1		z			¹/Hf_2 ¹/Hth_acr	292	272	z	¹/Hf_2 ¹/Hth_acr							
1822	Icelandic_1857	Icelandic Sign Language	1		a			¹/Hfist	1	1	a								
1823	Icelandic_1857	Icelandic Sign Language	1		b			¹/Hflat	308	294	b								
1824	Icelandic_1857	Icelandic Sign Language	1		c			¹/Hc_12	165	195	c								
1825	Icelandic_1857	Icelandic Sign Language	1		d			¹/Hp_op ¹/Lmid	247	180	d	¹/Hp_op ¹/Lmid							
1826	Icelandic_1857	Icelandic Sign Language	1		e			¹/Hflat ¹/Hf_dhk ¹/Hth_acr	167	297	e	¹/Hflat ¹/Hf_dhk ¹/Hth_acr							
1827	Icelandic_1857	Icelandic Sign Language	1		f			¹/Hf_2 ¹/Hf_str ¹/Lind ¹/HLf_side ¹/Lthu	164	53	f	¹/Hf_2 ¹/Hf_str ¹/Lind ¹/HLf_side ¹/Lthu							
1828	Icelandic_1857	Icelandic Sign Language	1		g			¹/Hf_23_s ¹/Lmid ¹/Hf_bend ¹/HLf_side ¹/Lthu	4	35	g	¹/Hf_23_s ¹/Lmid ¹/Hf_bend ¹/HLf_side ¹/Lthu							
1829	Icelandic_1857	Icelandic Sign Language	1		h			¹/Hf_23 ¹/Hth_acr	171	145	h	¹/Hf_23 ¹/Hth_acr							
1830	Icelandic_1857	Icelandic Sign Language	1		i			¹/Hf_2 ¹/Lpin	102	279	i	¹/Hf_2 ¹/Lpin							
1831	Icelandic_1857	Icelandic Sign Language	1		k			¹/Hf_23 ¹/Hth_acr	282	232	k	¹/Hf_23 ¹/Hth_acr							
1832	Icelandic_1857	Icelandic Sign Language	1		l			¹/Hf_2 ¹/Hth_out	112	282	l	¹/Hf_2 ¹/Hth_out							
1833	Icelandic_1857	Icelandic Sign Language	1		m			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	186	22	m	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1834	Icelandic_1857	Icelandic Sign Language	1		n			¹/Hf_23 ¹/Hth_acr	27	255	n	¹/Hf_23 ¹/Hth_acr							
1835	Icelandic_1857	Icelandic Sign Language	1		o			¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin	48	15	o	¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin		Or ¹/Hp_op					
1836	Icelandic_1857	Icelandic Sign Language	1		p			¹/Hp_op ¹/Lmid ¹/HLf_base ¹/Lthu	201	13	p	¹/Hp_op ¹/Lmid ¹/HLf_base ¹/Lthu							
1837	Icelandic_1857	Icelandic Sign Language	1		q			¹/Hp_op ¹/Hf_hook ¹/Lmid	285	151	q	¹/Hp_op ¹/Hf_hook ¹/Lmid							
1838	Icelandic_1857	Icelandic Sign Language	1		r			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	189	288	r	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid							
1839	Icelandic_1857	Icelandic Sign Language	1		s			¹/Hf_2 ¹/Hth_acr	36	394	s	¹/Hf_2 ¹/Hth_acr							
1840	Icelandic_1857	Icelandic Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin							
1841	Icelandic_1857	Icelandic Sign Language	1		u			¹/Hf_23 ¹/Hth_acr	198	291	u	¹/Hf_23 ¹/Hth_acr							
1842	Icelandic_1857	Icelandic Sign Language	1		v			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	223	46	v	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1843	Icelandic_1857	Icelandic Sign Language	1		x			¹/Hf_23 ¹/Hth_acr	227	26	x	¹/Hf_23 ¹/Hth_acr							
1844	Icelandic_1857	Icelandic Sign Language	1		y			¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	351	158	y	¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin							
1845	Icelandic_1857	Icelandic Sign Language	1		z			¹/Hf_2	492	45	z								
1846	Icelandic_1857	Icelandic Sign Language	1		th			¹/Hp_op ¹/Hf_bend ¹/Lrin	33	165	þ	¹/Hp_op ¹/Hf_bend ¹/Lrin							
1847	Icelandic_1857	Icelandic Sign Language	1		ae			¹/Hf_2345 ¹/Hf_hook ¹/Hth_out	496	141	æ	¹/Hf_2345 ¹/Hf_hook ¹/Hth_out							
1848	Icelandic_1857	Icelandic Sign Language	1		ö			¹/Hp_op ¹/Hf_hook	205	171	ö	¹/Hp_op ¹/Hf_hook		no move					
1849	French_1815	French Sign Language	1		a			¹/Hfist	1	1	a								
1850	French_1815	French Sign Language	1		b			¹/Hflat ¹/Hth_acr	161	29	b	¹/Hflat ¹/Hth_acr							
1851	French_1815	French Sign Language	1		c			¹/Hc_all	81	86	c								
1852	French_1815	French Sign Language	1		d			¹/Hp_op ¹/Lmid ¹/H_opp ¹/Lrin ¹/Lpin	163	261	d	¹/Hp_op ¹/Lmid ¹/H_opp ¹/Lrin ¹/Lpin							
1853	French_1815	French Sign Language	1		e			¹/Hflat ¹/Hf_dhk ¹/Hth_acr	167	297	e	¹/Hflat ¹/Hf_dhk ¹/Hth_acr							
1854	French_1815	French Sign Language	1		f			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin	169	150	f	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin							
1855	French_1815	French Sign Language	1		g			¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin	8	60	g	¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin							
1856	French_1815	French Sign Language	1		h			¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin	171	145	h	¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin		transcription?					
1857	French_1815	French Sign Language	1		i			¹/Hf_2 ¹/Hth_acr ¹/Lpin	102	279	i	¹/Hf_2 ¹/Hth_acr ¹/Lpin							
1858	French_1815	French Sign Language	1		j			¹/Hf_2 ¹/Hth_acr ¹/Lpin	105	280	j	¹/Hf_2 ¹/Hth_acr ¹/Lpin							
1859	French_1815	French Sign Language	1		k			¹/Hf_23_s ¹/Lmid ¹/Hf_str	172	62	k	¹/Hf_23_s ¹/Lmid ¹/Hf_str							
1860	French_1815	French Sign Language	1		l			¹/Hf_2 ¹/Hth_op	112	282	l	¹/Hf_2 ¹/Hth_op							
1861	French_1815	French Sign Language	1		m			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	186	22	m	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook							
1862	French_1815	French Sign Language	1		n			¹/Hf_23 ¹/Hth_acr	27	255	n	¹/Hf_23 ¹/Hth_acr							
1863	French_1815	French Sign Language	1		o			¹/Hp_all	119	43	o								
1864	French_1815	French Sign Language	1		p			¹/Hf_23_s ¹/Lmid ¹/Hf_str ¹/HLf_mid ¹/Lthu	183	131	p	¹/Hf_23_s ¹/Lmid ¹/Hf_str ¹/HLf_mid ¹/Lthu							
1865	French_1815	French Sign Language	1		q			¹/Hc_12 ¹/Hf_str ¹/Hth_op	187	132	q	¹/Hc_12 ¹/Hf_str ¹/Hth_op							
1866	French_1815	French Sign Language	1		r			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	189	288	r	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid							
1867	French_1815	French Sign Language	1		s			¹/Hfist ¹/Hth_acr	193	289	s	¹/Hfist ¹/Hth_acr							
1868	French_1815	French Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl ¹/Lmid ¹/HLf_side ¹/Lrin ¹/Lrin ¹/HLf_side ¹/Lpin							
1869	French_1815	French Sign Language	1		u			¹/Hf_23 ¹/Hth_acr	198	291	u	¹/Hf_23 ¹/Hth_acr							
1870	French_1815	French Sign Language	1		v			¹/Hf_23_s ¹/Hth_acr	145	292	v	¹/Hf_23_s ¹/Hth_acr							
1871	French_1815	French Sign Language	1		w			¹/Hp_op ¹/Hf_hook ¹/Lpin	200	293	w	¹/Hp_op ¹/Hf_hook ¹/Lpin							
1872	French_1815	French Sign Language	1		x			¹/Hf_2 ¹/Hf_bend ¹/Hbetw	63	173	x	¹/Hf_2 ¹/Hf_bend ¹/Hbetw							
1873	French_1815	French Sign Language	2		x			¹/Hf_2 ¹/Hf_bend ¹/Hbetw + ²/Hf_2 ²/Hf_bend ²/Hbetw	63 51	362	x	¹/Hf_2 ¹/Hf_bend ¹/Hbetw + ²/Hf_2 ²/Hf_bend ²/Hbetw							
